ts(s),tx(m),ty(m),tz(m),qx,qy,qz,qw
0.000000,0.136340,0.032570,0.032340,0.008356,0.370025,0.928748,0.020974
0.033333,0.136340,0.032570,0.032340,0.008356,0.370025,0.928748,0.020974
0.066667,0.136060,0.032720,0.032730,0.007815,0.369350,0.929050,0.019657
0.100000,0.135890,0.032800,0.032950,0.007548,0.369999,0.928808,0.018947
0.133333,0.135600,0.032970,0.033390,0.007278,0.369990,0.928827,0.018272
0.166667,0.135440,0.033120,0.033690,0.006739,0.369975,0.928863,0.016920
0.200000,0.135310,0.033270,0.033980,0.006739,0.369975,0.928863,0.016920
0.233333,0.135190,0.033390,0.034230,0.006470,0.369968,0.928880,0.016244
0.266667,0.134880,0.033590,0.034670,0.005661,0.369948,0.928927,0.014215
0.300000,0.134730,0.033620,0.034830,0.005122,0.369936,0.928954,0.012862
0.333333,0.134570,0.033610,0.034960,0.004581,0.369268,0.929240,0.011529
0.366667,0.134420,0.033590,0.035040,0.004042,0.369258,0.929262,0.010173
0.400000,0.134200,0.033630,0.035110,0.002695,0.369239,0.929306,0.006783
0.433333,0.134130,0.033700,0.035130,0.002426,0.369237,0.929312,0.006105
0.466667,0.134060,0.033800,0.035130,0.001887,0.369232,0.929323,0.004748
0.500000,0.134030,0.033910,0.035140,0.001348,0.369886,0.929070,0.003386
0.533333,0.134010,0.034050,0.035160,0.001078,0.370880,0.928676,0.002700
0.566667,0.133980,0.034350,0.035190,0.000540,0.373171,0.927761,0.001343
0.600000,0.133980,0.034460,0.035210,0.000270,0.374162,0.927363,0.000669
0.633333,0.133980,0.034610,0.035220,0.000270,0.376131,0.926566,0.000666
0.666667,0.133960,0.034700,0.035200,0.000271,0.377768,0.925900,0.000663
0.700000,0.133960,0.034810,0.035180,0.000000,0.380394,0.924825,0.000000
0.733333,0.134080,0.035040,0.035170,0.000000,0.384645,0.923064,0.000000
0.766667,0.134220,0.035160,0.035150,0.000000,0.387582,0.921835,0.000000
0.800000,0.134410,0.035390,0.035130,0.000000,0.390841,0.920458,0.000000
0.833333,0.134650,0.035680,0.035090,-0.000272,0.393777,0.919206,-0.000636
0.866667,0.135340,0.036590,0.034800,0.000547,0.401255,0.915965,0.001248
0.900000,0.135340,0.036590,0.034800,0.000547,0.401255,0.915965,0.001248
0.933333,0.136060,0.038140,0.034300,0.001648,0.409698,0.912212,0.003668
0.966667,0.136380,0.038900,0.034020,0.002476,0.413268,0.910590,0.005456
1.000000,0.136660,0.039640,0.033830,0.003030,0.416487,0.909112,0.006614
1.033333,0.137050,0.040790,0.033490,0.004141,0.421331,0.906854,0.008913
1.066667,0.137190,0.041140,0.033360,0.004696,0.423255,0.905943,0.010052
1.100000,0.137310,0.041420,0.033260,0.004978,0.424884,0.905172,0.010606
1.133333,0.137400,0.041640,0.033160,0.004984,0.426509,0.904408,0.010570
1.166667,0.137500,0.041960,0.033070,0.005269,0.428774,0.903328,0.011100
1.200000,0.137530,0.042110,0.033050,0.005270,0.429411,0.903026,0.011082
1.233333,0.137550,0.042270,0.033030,0.005271,0.430047,0.902723,0.011064
1.266667,0.137550,0.042450,0.033020,0.004712,0.429689,0.902910,0.009902
1.300000,0.137550,0.042600,0.032990,0.004439,0.430037,0.902752,0.009318
1.333333,0.137570,0.042900,0.032970,0.003885,0.430667,0.902466,0.008140
1.366667,0.137590,0.043000,0.033000,0.003885,0.430667,0.902466,0.008140
1.400000,0.137610,0.043070,0.033040,0.003607,0.430665,0.902473,0.007559
1.433333,0.137630,0.043110,0.033090,0.003330,0.430662,0.902480,0.006978
1.466667,0.137670,0.043120,0.033250,0.003052,0.430024,0.902789,0.006407
1.500000,0.137670,0.043120,0.033250,0.003052,0.430024,0.902789,0.006407
1.533333,0.137700,0.043080,0.033470,0.002771,0.428399,0.903567,0.005844
1.566667,0.137710,0.043050,0.033560,0.002495,0.428111,0.903708,0.005268
1.600000,0.137690,0.042980,0.033730,0.002213,0.425497,0.904945,0.004707
1.633333,0.137670,0.042940,0.033780,0.002213,0.424858,0.905245,0.004715
1.666667,0.137630,0.042910,0.033830,0.002212,0.424220,0.905544,0.004722
1.700000,0.137590,0.042860,0.033890,0.002212,0.423581,0.905843,0.004730
1.733333,0.137540,0.042820,0.033960,0.001933,0.422592,0.906308,0.004146
1.766667,0.137420,0.042680,0.034120,0.001379,0.420964,0.907072,0.002972
1.800000,0.137350,0.042600,0.034210,0.001104,0.420029,0.907507,0.002385
1.833333,0.137300,0.042520,0.034300,0.000828,0.419387,0.907805,0.001792
1.866667,0.137260,0.042430,0.034380,0.000276,0.419041,0.907967,0.000597
1.900000,0.137200,0.042300,0.034530,0.000000,0.418399,0.908263,0.000000
1.933333,0.137200,0.042300,0.034530,0.000000,0.418399,0.908263,0.000000
1.966667,0.137130,0.042210,0.034760,-0.000827,0.417759,0.908556,-0.001798
2.000000,0.137080,0.042140,0.034930,-0.001103,0.417463,0.908690,-0.002401
2.033333,0.137030,0.042050,0.035150,-0.001378,0.416822,0.908982,-0.003006
2.066667,0.136930,0.041840,0.035570,-0.002477,0.416138,0.909282,-0.005412
2.100000,0.136900,0.041720,0.035750,-0.002752,0.415498,0.909570,-0.006023
2.133333,0.136820,0.041630,0.036050,-0.003579,0.415207,0.909686,-0.007842
2.166667,0.136820,0.041630,0.036050,-0.003579,0.415207,0.909686,-0.007842
2.200000,0.136730,0.041650,0.036410,-0.004404,0.414574,0.909954,-0.009666
2.233333,0.136680,0.041740,0.036630,-0.004679,0.414577,0.909944,-0.010270
2.266667,0.136630,0.041830,0.036870,-0.005500,0.414245,0.910068,-0.012084
2.300000,0.136580,0.041890,0.037130,-0.006053,0.413312,0.910472,-0.013333
2.333333,0.136520,0.042040,0.037400,-0.006878,0.413327,0.910431,-0.015149
2.366667,0.136470,0.042210,0.037640,-0.007696,0.413001,0.910540,-0.016968
2.400000,0.136360,0.042610,0.037960,-0.009628,0.413392,0.910255,-0.021200
2.433333,0.136330,0.042790,0.038070,-0.009897,0.413699,0.910099,-0.021772
2.466667,0.136300,0.042920,0.038150,-0.010455,0.414058,0.909900,-0.022975
2.500000,0.136270,0.043050,0.038200,-0.011014,0.414419,0.909698,-0.024177
2.533333,0.136240,0.043190,0.038230,-0.011567,0.415079,0.909359,-0.025341
2.566667,0.136210,0.043260,0.038230,-0.011852,0.415432,0.909177,-0.025938
2.600000,0.136180,0.043320,0.038200,-0.012120,0.415740,0.909017,-0.026500
2.633333,0.136170,0.043370,0.038170,-0.012123,0.416382,0.908724,-0.026457
2.666667,0.136100,0.043500,0.038150,-0.012687,0.417387,0.908221,-0.027606
2.700000,0.136080,0.043570,0.038140,-0.012689,0.418028,0.907927,-0.027560
2.733333,0.136070,0.043670,0.038150,-0.012682,0.418324,0.907792,-0.027520
2.766667,0.136070,0.043810,0.038170,-0.012687,0.419604,0.907204,-0.027430
2.800000,0.136100,0.043990,0.038210,-0.012708,0.420297,0.906883,-0.027420
2.833333,0.136180,0.044570,0.038380,-0.013003,0.424780,0.904779,-0.027695
2.866667,0.136210,0.044840,0.038500,-0.013298,0.427050,0.903692,-0.028140
2.900000,0.136210,0.045050,0.038610,-0.013879,0.429043,0.902705,-0.029202
2.933333,0.136210,0.045240,0.038720,-0.014445,0.431604,0.901443,-0.030169
2.966667,0.136250,0.045450,0.038870,-0.015306,0.435787,0.899365,-0.031588
3.000000,0.136270,0.045540,0.038930,-0.015324,0.437405,0.898583,-0.031480
3.033333,0.136290,0.045650,0.038960,-0.015623,0.439663,0.897461,-0.031890
3.066667,0.136320,0.045710,0.038980,-0.015932,0.441644,0.896466,-0.032340
3.100000,0.136360,0.046010,0.039070,-0.016229,0.446053,0.894268,-0.032537
3.133333,0.136360,0.046010,0.039070,-0.016229,0.446053,0.894268,-0.032537
3.166667,0.136420,0.046410,0.039230,-0.017107,0.449926,0.892257,-0.033926
3.200000,0.136430,0.046690,0.039330,-0.017686,0.451553,0.891386,-0.034914
3.233333,0.136440,0.047160,0.039430,-0.018594,0.454894,0.889609,-0.036362
3.266667,0.136420,0.047320,0.039440,-0.019445,0.456789,0.888558,-0.037824
3.300000,0.136390,0.047440,0.039420,-0.020028,0.458413,0.887667,-0.038782
3.333333,0.136370,0.047490,0.039400,-0.020894,0.460045,0.886736,-0.040273
3.366667,0.136350,0.047520,0.039370,-0.021481,0.462283,0.885517,-0.041148
3.400000,0.136300,0.047710,0.039350,-0.022957,0.466509,0.883150,-0.043460
3.433333,0.136280,0.047860,0.039370,-0.023564,0.468489,0.882040,-0.044365
3.466667,0.136280,0.048050,0.039400,-0.023891,0.471071,0.880640,-0.044663
3.500000,0.136270,0.048210,0.039410,-0.024503,0.473660,0.879191,-0.045481
3.533333,0.136260,0.048360,0.039430,-0.025116,0.476246,0.877733,-0.046289
3.566667,0.136230,0.048520,0.039400,-0.026326,0.481036,0.874996,-0.047887
3.600000,0.136190,0.048550,0.039360,-0.027512,0.483026,0.873757,-0.049767
3.633333,0.136140,0.048650,0.039350,-0.028131,0.485596,0.872268,-0.050531
3.666667,0.136070,0.048840,0.039340,-0.030826,0.490548,0.869154,-0.054618
3.700000,0.136050,0.048940,0.039340,-0.032048,0.492903,0.867662,-0.056414
3.733333,0.136000,0.049090,0.039350,-0.033825,0.496092,0.865601,-0.059019
3.766667,0.136000,0.049190,0.039340,-0.034767,0.498430,0.864133,-0.060275
3.800000,0.135970,0.049360,0.039350,-0.036288,0.500787,0.862548,-0.062501
3.833333,0.135940,0.049560,0.039390,-0.036948,0.503113,0.861112,-0.063239
3.866667,0.135850,0.049930,0.039520,-0.038854,0.508362,0.857765,-0.065559
3.900000,0.135780,0.050150,0.039580,-0.039811,0.511272,0.855906,-0.066646
3.933333,0.135710,0.050350,0.039680,-0.040740,0.513217,0.854603,-0.067840
3.966667,0.135650,0.050520,0.039740,-0.041670,0.515736,0.852954,-0.068917
4.000000,0.135580,0.050730,0.039790,-0.042374,0.518420,0.851237,-0.069577
4.033333,0.135500,0.051110,0.039930,-0.044016,0.523032,0.848178,-0.071379
4.066667,0.135480,0.051310,0.040000,-0.044628,0.525139,0.846793,-0.071963
4.100000,0.135440,0.051560,0.040080,-0.045341,0.527242,0.845385,-0.072699
4.133333,0.135420,0.051800,0.040160,-0.045368,0.529324,0.844111,-0.072348
4.166667,0.135320,0.052350,0.040360,-0.045851,0.533309,0.841573,-0.072353
4.200000,0.135240,0.052590,0.040410,-0.046530,0.536149,0.839684,-0.072872
4.233333,0.135180,0.052750,0.040450,-0.046885,0.538036,0.838439,-0.073062
4.266667,0.135120,0.052920,0.040460,-0.047270,0.540857,0.836596,-0.073117
4.300000,0.135080,0.053060,0.040470,-0.047692,0.543499,0.834846,-0.073258
4.333333,0.135020,0.053360,0.040470,-0.049094,0.548944,0.831099,-0.074328
4.366667,0.135000,0.053470,0.040430,-0.049554,0.551955,0.829066,-0.074432
4.400000,0.134930,0.053610,0.040400,-0.050535,0.554742,0.827062,-0.075343
4.433333,0.134890,0.053650,0.040350,-0.050962,0.557358,0.825264,-0.075458
4.466667,0.134770,0.053610,0.040210,-0.052381,0.562194,0.821786,-0.076568
4.500000,0.134710,0.053710,0.040200,-0.053118,0.564261,0.820259,-0.077216
4.533333,0.134670,0.053750,0.040170,-0.053813,0.566474,0.818635,-0.077767
4.566667,0.134560,0.053950,0.040130,-0.054809,0.568679,0.816946,-0.078736
4.600000,0.134360,0.054430,0.040090,-0.056672,0.573556,0.813244,-0.080356
4.633333,0.134290,0.054570,0.040060,-0.057071,0.575749,0.811655,-0.080455
4.666667,0.134210,0.054730,0.040050,-0.057781,0.577413,0.810358,-0.081092
4.700000,0.134170,0.054890,0.040020,-0.058228,0.579462,0.808843,-0.081278
4.733333,0.134170,0.055060,0.039990,-0.058324,0.581646,0.807300,-0.080952
4.766667,0.134180,0.055280,0.039950,-0.058562,0.585870,0.804278,-0.080394
4.800000,0.134190,0.055440,0.039930,-0.058264,0.587788,0.802979,-0.079594
4.833333,0.134210,0.055590,0.039910,-0.058404,0.589827,0.801495,-0.079364
4.866667,0.134200,0.055690,0.039890,-0.058545,0.591865,0.800004,-0.079133
4.900000,0.134160,0.055960,0.039880,-0.058980,0.594395,0.798088,-0.079192
4.933333,0.134100,0.056520,0.039860,-0.059554,0.598945,0.794654,-0.079014
4.966667,0.134070,0.056800,0.039890,-0.059385,0.600979,0.793192,-0.078378
5.000000,0.133950,0.057400,0.039920,-0.059943,0.605992,0.789357,-0.078081
5.033333,0.133950,0.057400,0.039920,-0.059943,0.605992,0.789357,-0.078081
5.066667,0.133840,0.057920,0.039890,-0.060565,0.610387,0.785925,-0.077983
5.100000,0.133790,0.058200,0.039840,-0.060375,0.612888,0.784065,-0.077237
5.133333,0.133760,0.058500,0.039800,-0.060457,0.614988,0.782444,-0.076918
5.166667,0.133760,0.058500,0.039800,-0.060457,0.614988,0.782444,-0.076918
5.200000,0.133710,0.059170,0.039630,-0.060766,0.620684,0.777983,-0.076166
5.233333,0.133690,0.059310,0.039570,-0.060915,0.622202,0.776769,-0.076047
5.266667,0.133680,0.059400,0.039490,-0.061362,0.624173,0.775136,-0.076203
5.300000,0.133680,0.059510,0.039420,-0.061827,0.625674,0.773861,-0.076470
5.333333,0.133690,0.059570,0.039330,-0.061959,0.627654,0.772269,-0.076235
5.366667,0.133710,0.059630,0.039110,-0.062782,0.630812,0.769589,-0.076593
5.400000,0.133720,0.059670,0.039020,-0.062876,0.632402,0.768296,-0.076387
5.433333,0.133720,0.059710,0.038940,-0.062969,0.633989,0.767000,-0.076180
5.466667,0.133710,0.059760,0.038840,-0.062781,0.635967,0.765438,-0.075562
5.500000,0.133620,0.059940,0.038670,-0.063416,0.639786,0.762198,-0.075549
5.533333,0.133610,0.060020,0.038580,-0.063524,0.642179,0.760208,-0.075199
5.566667,0.133590,0.060060,0.038470,-0.063672,0.643679,0.758938,-0.075073
5.600000,0.133590,0.060080,0.038380,-0.063820,0.645178,0.757664,-0.074947
5.633333,0.133580,0.060100,0.038290,-0.064211,0.647159,0.755935,-0.075004
5.666667,0.133560,0.060130,0.038160,-0.064794,0.649753,0.753641,-0.075154
5.700000,0.133530,0.060170,0.038100,-0.065531,0.651262,0.752220,-0.075690
5.733333,0.133500,0.060200,0.038050,-0.065968,0.652357,0.751204,-0.075964
5.766667,0.133460,0.060270,0.037970,-0.067093,0.653778,0.749768,-0.076943
5.800000,0.133460,0.060250,0.037940,-0.067518,0.654070,0.749432,-0.077362
5.833333,0.133460,0.060240,0.037920,-0.067881,0.654419,0.749060,-0.077698
5.866667,0.133460,0.060240,0.037920,-0.067881,0.654419,0.749060,-0.077698
5.900000,0.133420,0.060280,0.037900,-0.069219,0.654697,0.748544,-0.079141
5.933333,0.133370,0.060320,0.037860,-0.070296,0.654940,0.748107,-0.080296
5.966667,0.133340,0.060360,0.037830,-0.070296,0.654940,0.748107,-0.080296
6.000000,0.133290,0.060390,0.037810,-0.070945,0.654891,0.748009,-0.081033
6.033333,0.133240,0.060430,0.037800,-0.071310,0.655238,0.747635,-0.081365
6.066667,0.133190,0.060450,0.037820,-0.071335,0.654811,0.747993,-0.081486
6.100000,0.133120,0.060480,0.037830,-0.071984,0.654762,0.747894,-0.082222
6.133333,0.132990,0.060540,0.037840,-0.072673,0.655083,0.747468,-0.082922
6.166667,0.132940,0.060540,0.037800,-0.073430,0.655348,0.747075,-0.083707
6.200000,0.132890,0.060520,0.037730,-0.073837,0.656064,0.746373,-0.084001
6.233333,0.132830,0.060500,0.037640,-0.074543,0.657178,0.745261,-0.084534
6.266667,0.132810,0.060230,0.037380,-0.075897,0.660424,0.742163,-0.085291
6.300000,0.132840,0.060100,0.037230,-0.076478,0.662609,0.740138,-0.085426
6.333333,0.133000,0.059890,0.036950,-0.077158,0.666305,0.736754,-0.085316
6.366667,0.133050,0.059850,0.036820,-0.077340,0.668549,0.734736,-0.084996
6.400000,0.133050,0.059850,0.036820,-0.077340,0.668549,0.734736,-0.084996
6.433333,0.133090,0.059800,0.036710,-0.077520,0.670784,0.732713,-0.084677
6.466667,0.133070,0.059710,0.036560,-0.078315,0.674764,0.728973,-0.084606
6.500000,0.133060,0.059700,0.036460,-0.078824,0.676948,0.726887,-0.084639
6.533333,0.133070,0.059650,0.036370,-0.079443,0.678694,0.725160,-0.084882
6.566667,0.133070,0.059540,0.036110,-0.080457,0.682273,0.721656,-0.085101
6.600000,0.133070,0.059540,0.036110,-0.080457,0.682273,0.721656,-0.085101
6.633333,0.133120,0.059460,0.035830,-0.081216,0.685837,0.718191,-0.085047
6.666667,0.133140,0.059430,0.035700,-0.081429,0.687632,0.716473,-0.084844
6.700000,0.133160,0.059440,0.035630,-0.081262,0.689101,0.715139,-0.084333
6.733333,0.133160,0.059540,0.035570,-0.081436,0.691267,0.713065,-0.084004
6.766667,0.133140,0.059580,0.035550,-0.081182,0.692017,0.712416,-0.083575
6.800000,0.133130,0.059640,0.035550,-0.081308,0.693086,0.711376,-0.083453
6.833333,0.133110,0.059760,0.035480,-0.081600,0.695575,0.708943,-0.083168
6.866667,0.133110,0.059800,0.035420,-0.081426,0.697033,0.707589,-0.082659
6.900000,0.133100,0.059860,0.035340,-0.081512,0.698462,0.706197,-0.082414
6.933333,0.133100,0.059890,0.035250,-0.080994,0.699953,0.704878,-0.081564
6.966667,0.133110,0.059890,0.035160,-0.080815,0.701403,0.703514,-0.081058
7.000000,0.133150,0.059870,0.035080,-0.079829,0.702586,0.702586,-0.079829
7.033333,0.133250,0.059780,0.034960,-0.077542,0.705331,0.700405,-0.077000
7.066667,0.133300,0.059790,0.034950,-0.076584,0.706146,0.699808,-0.075896
7.100000,0.133360,0.059830,0.034900,-0.075275,0.707703,0.698548,-0.074301
7.133333,0.133440,0.059820,0.034860,-0.074234,0.708518,0.697957,-0.073127
7.166667,0.133620,0.059800,0.034760,-0.072255,0.710488,0.696398,-0.070822
7.200000,0.133720,0.059730,0.034680,-0.071349,0.711991,0.695073,-0.069654
7.233333,0.133790,0.059690,0.034640,-0.070298,0.712795,0.694471,-0.068491
7.266667,0.133850,0.059670,0.034640,-0.069315,0.713599,0.693852,-0.067397
7.300000,0.133990,0.059670,0.034580,-0.067303,0.715544,0.692263,-0.065113
7.333333,0.134070,0.059690,0.034560,-0.066243,0.716336,0.691653,-0.063960
7.366667,0.134180,0.059680,0.034520,-0.064925,0.717513,0.690691,-0.062498
7.400000,0.134270,0.059720,0.034480,-0.063826,0.718636,0.689737,-0.061259
7.433333,0.134320,0.059780,0.034420,-0.062499,0.719804,0.688767,-0.059804
7.466667,0.134380,0.060020,0.034320,-0.060183,0.722100,0.686785,-0.057239
7.500000,0.134410,0.060170,0.034230,-0.059195,0.723227,0.685775,-0.056130
7.533333,0.134460,0.060310,0.034140,-0.058530,0.724649,0.684400,-0.055279
7.566667,0.134550,0.060390,0.034080,-0.057590,0.726453,0.682657,-0.054118
7.600000,0.134820,0.060400,0.033910,-0.055218,0.729378,0.679933,-0.051475
7.633333,0.134970,0.060380,0.033850,-0.054290,0.730848,0.678508,-0.050402
7.666667,0.135070,0.060400,0.033780,-0.053299,0.732295,0.677108,-0.049282
7.700000,0.135150,0.060440,0.033690,-0.052613,0.733683,0.675716,-0.048456
7.733333,0.135220,0.060480,0.033620,-0.052320,0.734724,0.674637,-0.048041
7.766667,0.135300,0.060590,0.033540,-0.051785,0.736826,0.672437,-0.047260
7.800000,0.135330,0.060650,0.033500,-0.051832,0.737497,0.671702,-0.047208
7.833333,0.135350,0.060710,0.033490,-0.051879,0.738166,0.670966,-0.047156
7.866667,0.135360,0.060800,0.033480,-0.052318,0.739138,0.669843,-0.047413
7.900000,0.135400,0.061020,0.033430,-0.052812,0.740137,0.668679,-0.047713
7.933333,0.135420,0.061130,0.033410,-0.052412,0.740471,0.668369,-0.047308
7.966667,0.135440,0.061260,0.033360,-0.052145,0.741198,0.667608,-0.046968
8.000000,0.135460,0.061390,0.033310,-0.052192,0.741862,0.666870,-0.046916
8.033333,0.135480,0.061510,0.033280,-0.051845,0.742225,0.666518,-0.046557
8.066667,0.135530,0.061750,0.033190,-0.050432,0.743342,0.665478,-0.045149
8.100000,0.135540,0.061840,0.033150,-0.050031,0.743670,0.665169,-0.044750
8.133333,0.135530,0.061960,0.033110,-0.049385,0.744425,0.664417,-0.044077
8.166667,0.135500,0.062110,0.033080,-0.048961,0.744420,0.664478,-0.043704
8.200000,0.135430,0.062450,0.033040,-0.048611,0.744780,0.664124,-0.043347
8.233333,0.135400,0.062690,0.033030,-0.047889,0.745168,0.663786,-0.042659
8.266667,0.135350,0.062910,0.033000,-0.047961,0.745533,0.663369,-0.042675
8.300000,0.135310,0.063160,0.032970,-0.047588,0.745562,0.663385,-0.042343
8.333333,0.135250,0.063420,0.032960,-0.047538,0.745527,0.663431,-0.042303
8.366667,0.135090,0.064050,0.032910,-0.047559,0.745857,0.663060,-0.042279
8.400000,0.135030,0.064350,0.032900,-0.047236,0.745921,0.663029,-0.041987
8.433333,0.134960,0.064680,0.032900,-0.047165,0.745555,0.663446,-0.041971
8.466667,0.134890,0.065050,0.032880,-0.047165,0.745555,0.663446,-0.041971
8.500000,0.134770,0.065640,0.032860,-0.047165,0.745555,0.663446,-0.041971
8.533333,0.134710,0.065930,0.032830,-0.047215,0.745591,0.663401,-0.042010
8.566667,0.134660,0.066190,0.032790,-0.047186,0.745885,0.663076,-0.041948
8.600000,0.134620,0.066390,0.032750,-0.047609,0.745892,0.663014,-0.042319
8.633333,0.134580,0.066640,0.032690,-0.047630,0.746222,0.662643,-0.042295
8.666667,0.134520,0.067200,0.032580,-0.047622,0.746844,0.661947,-0.042208
8.700000,0.134490,0.067480,0.032530,-0.047320,0.747238,0.661544,-0.041893
8.733333,0.134460,0.067780,0.032490,-0.047340,0.747567,0.661172,-0.041869
8.766667,0.134440,0.068060,0.032460,-0.046613,0.747953,0.660831,-0.041183
8.800000,0.134350,0.068650,0.032390,-0.046633,0.748281,0.660459,-0.041160
8.833333,0.134310,0.068940,0.032360,-0.046279,0.748638,0.660102,-0.040806
8.866667,0.134260,0.069290,0.032330,-0.046299,0.748966,0.659730,-0.040783
8.900000,0.134210,0.069610,0.032310,-0.045924,0.748994,0.659744,-0.040452
8.933333,0.134170,0.069870,0.032290,-0.045530,0.748694,0.660131,-0.040144
8.966667,0.134130,0.070090,0.032260,-0.045569,0.749350,0.659387,-0.040099
9.000000,0.134100,0.070410,0.032220,-0.044819,0.749405,0.659415,-0.039437
9.033333,0.134110,0.070520,0.032180,-0.044838,0.749732,0.659043,-0.039414
9.066667,0.134140,0.070640,0.032120,-0.044463,0.749760,0.659057,-0.039084
9.100000,0.134280,0.070900,0.031990,-0.042574,0.750508,0.658430,-0.037351
9.133333,0.134340,0.071050,0.031950,-0.041840,0.750887,0.658084,-0.036669
9.166667,0.134390,0.071210,0.031930,-0.041445,0.750586,0.658469,-0.036359
9.200000,0.134440,0.071360,0.031920,-0.040333,0.750988,0.658134,-0.035346
9.233333,0.134470,0.071510,0.031900,-0.039596,0.751364,0.657786,-0.034665
9.266667,0.134560,0.071730,0.031850,-0.038078,0.752071,0.657139,-0.033272
9.300000,0.134590,0.071840,0.031810,-0.037717,0.752420,0.656778,-0.032923
9.333333,0.134640,0.071940,0.031750,-0.036638,0.752858,0.656386,-0.031943
9.366667,0.134680,0.072060,0.031720,-0.035857,0.753186,0.656087,-0.031235
9.400000,0.134740,0.072250,0.031650,-0.034788,0.753946,0.655318,-0.030237
9.433333,0.134760,0.072320,0.031630,-0.034766,0.754227,0.654998,-0.030192
9.466667,0.134790,0.072360,0.031610,-0.034401,0.754573,0.654634,-0.029845
9.500000,0.134820,0.072370,0.031580,-0.034073,0.754963,0.654216,-0.029526
9.533333,0.134840,0.072380,0.031560,-0.034036,0.754918,0.654270,-0.029498
9.566667,0.134850,0.072370,0.031540,-0.034453,0.754942,0.654205,-0.029856
9.600000,0.134860,0.072360,0.031520,-0.034468,0.755266,0.653831,-0.029839
9.633333,0.134840,0.072350,0.031520,-0.034468,0.755266,0.653831,-0.029839
9.666667,0.134810,0.072330,0.031530,-0.034848,0.755244,0.653821,-0.030168
9.700000,0.134780,0.072290,0.031540,-0.035228,0.755222,0.653811,-0.030498
9.733333,0.134710,0.072180,0.031590,-0.036337,0.754506,0.654527,-0.031522
9.766667,0.134700,0.072120,0.031600,-0.036322,0.754182,0.654901,-0.031540
9.800000,0.134670,0.072050,0.031620,-0.037064,0.753811,0.655253,-0.032218
9.833333,0.134580,0.071910,0.031640,-0.038580,0.753717,0.655208,-0.033538
9.866667,0.134520,0.071820,0.031650,-0.039304,0.753018,0.655932,-0.034236
9.900000,0.134450,0.071710,0.031660,-0.040481,0.752986,0.655843,-0.035259
9.933333,0.134350,0.071570,0.031660,-0.041255,0.753261,0.655444,-0.035898
9.966667,0.134260,0.071400,0.031670,-0.041994,0.752884,0.655793,-0.036578
10.000000,0.134160,0.070980,0.031730,-0.043505,0.752778,0.655742,-0.037897
10.033333,0.134130,0.070750,0.031770,-0.043929,0.752793,0.655675,-0.038262
10.066667,0.134130,0.070550,0.031800,-0.044326,0.753090,0.655288,-0.038569
10.100000,0.134130,0.070360,0.031830,-0.044326,0.753090,0.655288,-0.038569
10.133333,0.134110,0.070180,0.031850,-0.045081,0.753035,0.655261,-0.039228
10.166667,0.134080,0.069870,0.031850,-0.045905,0.753345,0.654806,-0.039901
10.200000,0.134080,0.069870,0.031850,-0.045905,0.753345,0.654806,-0.039901
10.233333,0.134000,0.069650,0.031770,-0.047528,0.754245,0.653574,-0.041184
10.266667,0.133960,0.069670,0.031670,-0.047968,0.755186,0.652438,-0.041442
10.300000,0.133880,0.069830,0.031390,-0.049335,0.757120,0.650032,-0.042357
10.333333,0.133860,0.069910,0.031220,-0.050256,0.758709,0.648068,-0.042927
10.366667,0.133880,0.069990,0.031100,-0.050722,0.759958,0.646552,-0.043153
10.400000,0.133930,0.070010,0.031010,-0.050841,0.760964,0.645360,-0.043117
10.433333,0.133970,0.070050,0.030900,-0.051330,0.762522,0.643466,-0.043316
10.466667,0.133990,0.070220,0.030740,-0.051493,0.764157,0.641517,-0.043229
10.500000,0.133970,0.070370,0.030660,-0.051613,0.765157,0.640317,-0.043192
10.533333,0.133950,0.070500,0.030610,-0.051634,0.765472,0.639940,-0.043166
10.566667,0.133910,0.070630,0.030580,-0.052119,0.766122,0.639102,-0.043477
10.600000,0.133860,0.070790,0.030560,-0.052119,0.766122,0.639102,-0.043477
10.633333,0.133840,0.070830,0.030550,-0.052504,0.766088,0.639089,-0.043800
10.666667,0.133830,0.070850,0.030530,-0.052526,0.766402,0.638711,-0.043775
10.700000,0.133830,0.070870,0.030510,-0.052504,0.766088,0.639089,-0.043800
10.733333,0.133850,0.070890,0.030470,-0.052504,0.766088,0.639089,-0.043800
10.766667,0.133900,0.070930,0.030430,-0.051754,0.766471,0.638737,-0.043129
10.800000,0.134100,0.070990,0.030340,-0.050208,0.766604,0.638786,-0.041837
10.833333,0.134200,0.071000,0.030300,-0.048940,0.766594,0.638964,-0.040792
10.866667,0.134270,0.071020,0.030280,-0.047853,0.767057,0.638550,-0.039836
10.900000,0.134450,0.071120,0.030220,-0.045127,0.767845,0.637944,-0.037492
10.933333,0.134570,0.071170,0.030220,-0.043592,0.768275,0.637608,-0.036178
10.966667,0.134690,0.071240,0.030240,-0.041602,0.768360,0.637731,-0.034529
11.000000,0.134830,0.071270,0.030250,-0.040047,0.768467,0.637769,-0.033236
